Date,Time,Currency,Event,Impact,Actual,Forecast,Previous
2025-04-16,02:00,CNY,Retail Sales y/y,MEDIUM,,,
2025-04-16,06:00,GBP,CPI y/y,HIGH,,,
2025-04-16,12:30,USD,Core Retail Sales m/m,HIGH,,,
2025-04-16,12:30,USD,Retail Sales m/m,HIGH,,,
2025-04-16,13:45,CAD,BOC Monetary Policy Report,HIGH,,,
2025-04-16,13:45,CAD,BOC Rate Statement,HIGH,,,
2025-04-16,13:45,CAD,Overnight Rate,HIGH,,,
2025-04-16,14:30,CAD,BOC Press Conference,HIGH,,,
2025-04-16,17:30,USD,Fed Chair Powell Speaks,HIGH,,,
2025-04-16,22:45,NZD,CPI q/q,HIGH,,,
2025-04-17,01:30,AUD,Employment Change,HIGH,,,
2025-04-17,01:30,AUD,Unemployment Rate,HIGH,,,
2025-04-17,12:15,EUR,Main Refinancing Rate,HIGH,,,
2025-04-17,12:15,EUR,Monetary Policy Statement,HIGH,,,
2025-04-17,12:30,USD,Unemployment Claims,HIGH,,,
2025-04-17,12:30,USD,Philly Fed Manufacturing Index,MEDIUM,,,
2025-04-17,12:45,EUR,ECB Press Conference,HIGH,,,
2025-04-21,01:00,CNY,1-y Loan Prime Rate,MEDIUM,,,
2025-04-21,01:00,CNY,5-y Loan Prime Rate,MEDIUM,,,
2025-04-22,13:59,USD,Richmond Manufacturing Index,MEDIUM,,,
2025-04-22,14:00,EUR,ECB President Lagarde Speaks,MEDIUM,,,
2025-04-23,07:15,EUR,French Flash Manufacturing PMI,HIGH,,,
2025-04-23,07:15,EUR,French Flash Services PMI,HIGH,,,
2025-04-23,07:30,EUR,German Flash Manufacturing PMI,HIGH,,,
2025-04-23,07:30,EUR,German Flash Services PMI,HIGH,,,
2025-04-23,08:00,EUR,Flash Manufacturing PMI,MEDIUM,,,
2025-04-23,08:00,EUR,Flash Services PMI,MEDIUM,,,
2025-04-23,08:30,GBP,Flash Manufacturing PMI,HIGH,,,
2025-04-23,08:30,GBP,Flash Services PMI,HIGH,,,
2025-04-23,13:35,USD,FOMC Member Waller Speaks,MEDIUM,,,
2025-04-23,13:45,USD,Flash Manufacturing PMI,HIGH,,,
2025-04-23,13:45,USD,Flash Services PMI,HIGH,,,
2025-04-23,14:00,USD,New Home Sales,MEDIUM,,,
2025-04-23,17:15,GBP,BOE Gov Bailey Speaks,HIGH,,,
2025-04-24,08:00,EUR,German ifo Business Climate,MEDIUM,,,
2025-04-24,12:30,USD,Unemployment Claims,HIGH,,,
2025-04-24,12:30,USD,Core Durable Goods Orders m/m,MEDIUM,,,
2025-04-24,12:30,USD,Durable Goods Orders m/m,MEDIUM,,,
2025-04-24,14:00,USD,Existing Home Sales,MEDIUM,,,
2025-04-24,23:30,JPY,Tokyo Core CPI y/y,MEDIUM,,,
2025-04-25,06:00,GBP,Retail Sales m/m,HIGH,,,
2025-04-25,08:00,CHF,SNB Chairman Schlegel Speaks,HIGH,,,
2025-04-25,12:30,CAD,Core Retail Sales m/m,HIGH,,,
2025-04-25,12:30,CAD,Retail Sales m/m,HIGH,,,
2025-04-25,14:00,USD,Revised UoM Consumer Sentiment,MEDIUM,,,
2025-04-28,14:15,CAD,Federal Election,HIGH,,,
2025-04-29,07:00,EUR,Spanish Flash CPI y/y,MEDIUM,,,
2025-04-29,13:00,USD,S&P/CS Composite-20 HPI y/y,MEDIUM,,,
2025-04-29,14:00,USD,JOLTS Job Openings,HIGH,,,
2025-04-29,14:00,USD,CB Consumer Confidence,MEDIUM,,,
2025-04-29,22:00,USD,President Trump Speaks,MEDIUM,,,
2025-04-30,01:30,AUD,CPI q/q,HIGH,,,
2025-04-30,01:30,AUD,CPI y/y,HIGH,,,
2025-04-30,01:30,AUD,Trimmed Mean CPI q/q,HIGH,,,
2025-04-30,01:30,CNY,Manufacturing PMI,HIGH,,,
2025-04-30,01:30,CNY,Non-Manufacturing PMI,MEDIUM,,,
2025-04-30,06:29,EUR,German Prelim CPI m/m,HIGH,,,
2025-04-30,12:15,USD,ADP Non-Farm Employment Change,HIGH,,,
2025-04-30,12:30,CAD,GDP m/m,HIGH,,,
2025-04-30,12:30,USD,Advance GDP q/q,HIGH,,,
2025-04-30,12:30,USD,Employment Cost Index q/q,HIGH,,,
2025-04-30,12:30,USD,Advance GDP Price Index q/q,MEDIUM,,,
2025-04-30,14:00,USD,Core PCE Price Index m/m,HIGH,,,
2025-04-30,14:00,USD,Pending Home Sales m/m,MEDIUM,,,
2025-05-01,00:00,USD,President Trump Speaks,MEDIUM,,,
2025-05-01,03:03,JPY,BOJ Outlook Report,HIGH,,,
2025-05-01,03:03,JPY,BOJ Policy Rate,HIGH,,,
2025-05-01,03:03,JPY,Monetary Policy Statement,HIGH,,,
2025-05-01,06:30,JPY,BOJ Press Conference,HIGH,,,
2025-05-01,12:30,USD,Unemployment Claims,HIGH,,,
2025-05-01,14:00,USD,ISM Manufacturing PMI,HIGH,,,
2025-05-01,14:00,USD,ISM Manufacturing Prices,MEDIUM,,,
2025-05-02,01:30,AUD,Retail Sales m/m,MEDIUM,,,
2025-05-02,09:00,EUR,Core CPI Flash Estimate y/y,MEDIUM,,,
2025-05-02,09:00,EUR,CPI Flash Estimate y/y,MEDIUM,,,
2025-05-02,12:30,USD,Average Hourly Earnings m/m,HIGH,,,
2025-05-02,12:30,USD,Non-Farm Employment Change,HIGH,,,
2025-05-02,12:30,USD,Unemployment Rate,HIGH,,,
2025-05-03,01:30,AUD,Parliamentary Elections,HIGH,,,
2025-05-03,09:15,All,OPEC-JMMC Meetings,MEDIUM,,,
2025-05-05,06:30,CHF,CPI m/m,HIGH,,,
2025-05-05,14:00,USD,ISM Services PMI,HIGH,,,
2025-05-06,07:35,CHF,SNB Chairman Schlegel Speaks,MEDIUM,,,
2025-05-06,14:00,CAD,Ivey PMI,MEDIUM,,,
2025-05-06,22:45,NZD,Employment Change q/q,HIGH,,,
2025-05-06,22:45,NZD,Unemployment Rate,HIGH,,,
2025-05-07,01:00,NZD,RBNZ Gov Hawkesby Speaks,MEDIUM,,,
2025-05-07,08:30,GBP,Construction PMI,MEDIUM,,,
2025-05-07,18:00,USD,Federal Funds Rate,HIGH,,,
2025-05-07,18:00,USD,FOMC Statement,HIGH,,,
2025-05-07,18:30,USD,FOMC Press Conference,HIGH,,,
2025-05-08,11:02,GBP,BOE Monetary Policy Report,HIGH,,,
2025-05-08,11:02,GBP,Monetary Policy Summary,HIGH,,,
2025-05-08,11:02,GBP,MPC Official Bank Rate Votes,HIGH,,,
2025-05-08,11:02,GBP,Official Bank Rate,HIGH,,,
2025-05-08,11:30,GBP,BOE Gov Bailey Speaks,HIGH,,,
2025-05-08,12:30,USD,Unemployment Claims,HIGH,,,
2025-05-08,14:00,USD,President Trump Speaks,HIGH,,,
2025-05-08,15:00,CAD,BOC Press Conference,HIGH,,,
2025-05-09,08:40,GBP,BOE Gov Bailey Speaks,HIGH,,,
2025-05-09,12:30,CAD,Employment Change,HIGH,,,
2025-05-09,12:30,CAD,Unemployment Rate,HIGH,,,
2025-05-09,15:30,USD,FOMC Member Waller Speaks,MEDIUM,,,
2025-05-10,01:30,CNY,CPI y/y,MEDIUM,,,
2025-05-10,01:30,CNY,PPI y/y,MEDIUM,,,
2025-05-12,13:30,USD,President Trump Speaks,MEDIUM,,,
2025-05-13,06:00,GBP,Claimant Count Change,HIGH,,,
2025-05-13,06:00,GBP,Average Earnings Index 3m/y,MEDIUM,,,
2025-05-13,09:00,EUR,German ZEW Economic Sentiment,MEDIUM,,,
2025-05-13,12:30,USD,Core CPI m/m,HIGH,,,
2025-05-13,12:30,USD,CPI m/m,HIGH,,,
2025-05-13,12:30,USD,CPI y/y,HIGH,,,
2025-05-13,15:00,GBP,BOE Gov Bailey Speaks,HIGH,,,
2025-05-13,15:34,USD,President Trump Speaks,MEDIUM,,,
2025-05-14,01:30,AUD,Wage Price Index q/q,HIGH,,,
2025-05-14,09:03,CNY,New Loans,MEDIUM,,,
2025-05-15,01:30,AUD,Employment Change,HIGH,,,
2025-05-15,01:30,AUD,Unemployment Rate,HIGH,,,
2025-05-15,06:00,GBP,GDP m/m,HIGH,,,
2025-05-15,06:00,GBP,Prelim GDP q/q,MEDIUM,,,
2025-05-15,12:30,USD,Core PPI m/m,HIGH,,,
2025-05-15,12:30,USD,Core Retail Sales m/m,HIGH,,,
2025-05-15,12:30,USD,PPI m/m,HIGH,,,
2025-05-15,12:30,USD,Retail Sales m/m,HIGH,,,
2025-05-15,12:30,USD,Unemployment Claims,HIGH,,,
2025-05-15,12:30,USD,Empire State Manufacturing Index,MEDIUM,,,
2025-05-15,12:30,USD,Philly Fed Manufacturing Index,MEDIUM,,,
2025-05-15,12:40,USD,Fed Chair Powell Speaks,HIGH,,,
2025-05-16,03:00,NZD,Inflation Expectations q/q,MEDIUM,,,
2025-05-16,11:00,CHF,SNB Chairman Schlegel Speaks,MEDIUM,,,
2025-05-16,14:00,USD,Prelim UoM Consumer Sentiment,HIGH,,,
2025-05-16,14:00,USD,Prelim UoM Inflation Expectations,HIGH,,,
2025-05-19,02:00,CNY,Industrial Production y/y,MEDIUM,,,
2025-05-19,02:00,CNY,Retail Sales y/y,MEDIUM,,,
2025-05-19,16:30,CHF,SNB Chairman Schlegel Speaks,MEDIUM,,,
2025-05-20,01:00,CNY,1-y Loan Prime Rate,MEDIUM,,,
2025-05-20,01:00,CNY,5-y Loan Prime Rate,MEDIUM,,,
2025-05-20,04:30,AUD,Cash Rate,HIGH,,,
2025-05-20,04:30,AUD,RBA Monetary Policy Statement,HIGH,,,
2025-05-20,04:30,AUD,RBA Rate Statement,HIGH,,,
2025-05-20,05:30,AUD,RBA Press Conference,MEDIUM,,,
2025-05-20,12:30,CAD,CPI m/m,HIGH,,,
2025-05-20,12:30,CAD,Median CPI y/y,HIGH,,,
2025-05-20,12:30,CAD,Trimmed CPI y/y,HIGH,,,
2025-05-20,12:30,CAD,Common CPI y/y,MEDIUM,,,
2025-05-20,19:00,USD,President Trump Speaks,MEDIUM,,,
2025-05-21,06:00,GBP,CPI y/y,HIGH,,,
2025-05-21,08:00,EUR,ECB Financial Stability Review,MEDIUM,,,
2025-05-22,02:00,NZD,Annual Budget Release,MEDIUM,,,
2025-05-22,07:15,EUR,French Flash Manufacturing PMI,HIGH,,,
2025-05-22,07:15,EUR,French Flash Services PMI,HIGH,,,
2025-05-22,07:30,EUR,German Flash Manufacturing PMI,HIGH,,,
2025-05-22,07:30,EUR,German Flash Services PMI,HIGH,,,
2025-05-22,08:00,EUR,Flash Manufacturing PMI,MEDIUM,,,
2025-05-22,08:00,EUR,Flash Services PMI,MEDIUM,,,
2025-05-22,08:00,EUR,German ifo Business Climate,MEDIUM,,,
2025-05-22,08:30,GBP,Flash Manufacturing PMI,HIGH,,,
2025-05-22,08:30,GBP,Flash Services PMI,HIGH,,,
2025-05-22,12:30,USD,Unemployment Claims,HIGH,,,
2025-05-22,13:45,USD,Flash Manufacturing PMI,HIGH,,,
2025-05-22,13:45,USD,Flash Services PMI,HIGH,,,
2025-05-22,14:00,USD,Existing Home Sales,MEDIUM,,,
2025-05-22,18:30,CAD,BOC Gov Macklem Speaks,HIGH,,,
2025-05-22,22:45,NZD,Retail Sales q/q,MEDIUM,,,
2025-05-23,06:00,GBP,Retail Sales m/m,HIGH,,,
2025-05-23,12:30,CAD,Core Retail Sales m/m,HIGH,,,
2025-05-23,12:30,CAD,Retail Sales m/m,HIGH,,,
2025-05-23,14:00,USD,New Home Sales,MEDIUM,,,
2025-05-25,18:40,USD,Fed Chair Powell Speaks,MEDIUM,,,
2025-05-26,13:20,EUR,ECB President Lagarde Speaks,MEDIUM,,,
2025-05-27,00:00,JPY,BOJ Gov Ueda Speaks,HIGH,,,
2025-05-27,12:30,USD,Core Durable Goods Orders m/m,MEDIUM,,,
2025-05-27,12:30,USD,Durable Goods Orders m/m,MEDIUM,,,
2025-05-27,14:00,USD,CB Consumer Confidence,MEDIUM,,,
2025-05-27,16:20,CHF,SNB Chairman Schlegel Speaks,MEDIUM,,,
2025-05-28,01:30,AUD,CPI y/y,HIGH,,,
2025-05-28,02:00,NZD,Official Cash Rate,HIGH,,,
2025-05-28,02:00,NZD,RBNZ Monetary Policy Statement,HIGH,,,
2025-05-28,02:00,NZD,RBNZ Rate Statement,HIGH,,,
2025-05-28,02:10,USD,FOMC Member Waller Speaks,MEDIUM,,,
2025-05-28,03:00,NZD,RBNZ Press Conference,HIGH,,,
2025-05-28,09:15,All,OPEC-JMMC Meetings,MEDIUM,,,
2025-05-28,13:59,USD,Richmond Manufacturing Index,MEDIUM,,,
2025-05-28,18:00,USD,FOMC Meeting Minutes,HIGH,,,
2025-05-28,21:10,NZD,RBNZ Gov Hawkesby Speaks,MEDIUM,,,
2025-05-29,12:30,USD,Prelim GDP q/q,HIGH,,,
2025-05-29,12:30,USD,Unemployment Claims,HIGH,,,
2025-05-29,12:30,USD,Prelim GDP Price Index q/q,MEDIUM,,,
2025-05-29,14:00,USD,Pending Home Sales m/m,MEDIUM,,,
2025-05-29,15:00,GBP,BOE Gov Bailey Speaks,HIGH,,,
2025-05-29,23:30,JPY,Tokyo Core CPI y/y,MEDIUM,,,
2025-05-30,01:30,AUD,Retail Sales m/m,MEDIUM,,,
2025-05-30,06:29,EUR,German Prelim CPI m/m,HIGH,,,
2025-05-30,07:00,EUR,Spanish Flash CPI y/y,MEDIUM,,,
2025-05-30,12:30,CAD,GDP m/m,HIGH,,,
2025-05-30,12:30,USD,Core PCE Price Index m/m,HIGH,,,
2025-05-30,14:00,USD,Revised UoM Consumer Sentiment,MEDIUM,,,
2025-05-31,01:30,CNY,Manufacturing PMI,HIGH,,,
2025-05-31,01:30,CNY,Non-Manufacturing PMI,MEDIUM,,,
2025-06-02,00:00,USD,FOMC Member Waller Speaks,MEDIUM,,,
2025-06-02,07:00,CHF,GDP q/q,MEDIUM,,,
2025-06-02,14:00,USD,ISM Manufacturing PMI,HIGH,,,
2025-06-02,14:00,USD,ISM Manufacturing Prices,MEDIUM,,,
2025-06-02,17:00,USD,Fed Chair Powell Speaks,HIGH,,,
2025-06-03,01:30,AUD,Monetary Policy Meeting Minutes,MEDIUM,,,
2025-06-03,06:30,CHF,CPI m/m,HIGH,,,
2025-06-03,07:50,JPY,BOJ Gov Ueda Speaks,HIGH,,,
2025-06-03,09:00,EUR,Core CPI Flash Estimate y/y,MEDIUM,,,
2025-06-03,09:00,EUR,CPI Flash Estimate y/y,MEDIUM,,,
2025-06-03,09:15,GBP,Monetary Policy Report Hearings,MEDIUM,,,
2025-06-03,14:00,USD,JOLTS Job Openings,HIGH,,,
2025-06-04,01:30,AUD,GDP q/q,HIGH,,,
2025-06-04,12:15,USD,ADP Non-Farm Employment Change,HIGH,,,
2025-06-04,13:45,CAD,BOC Rate Statement,HIGH,,,
2025-06-04,13:45,CAD,Overnight Rate,HIGH,,,
2025-06-04,14:00,USD,ISM Services PMI,HIGH,,,
2025-06-04,14:30,CAD,BOC Press Conference,HIGH,,,
2025-06-05,08:30,GBP,Construction PMI,MEDIUM,,,
2025-06-05,12:15,EUR,Main Refinancing Rate,HIGH,,,
2025-06-05,12:15,EUR,Monetary Policy Statement,HIGH,,,
2025-06-05,12:30,USD,Unemployment Claims,HIGH,,,
2025-06-05,12:45,EUR,ECB Press Conference,HIGH,,,
2025-06-05,14:00,CAD,Ivey PMI,MEDIUM,,,
2025-06-05,20:00,USD,Treasury Currency Report,MEDIUM,,,
2025-06-06,12:30,CAD,Employment Change,HIGH,,,
2025-06-06,12:30,CAD,Unemployment Rate,HIGH,,,
2025-06-06,12:30,USD,Average Hourly Earnings m/m,HIGH,,,
2025-06-06,12:30,USD,Non-Farm Employment Change,HIGH,,,
2025-06-06,12:30,USD,Unemployment Rate,HIGH,,,
2025-06-07,07:30,EUR,ECB President Lagarde Speaks,MEDIUM,,,
2025-06-09,01:30,CNY,CPI y/y,MEDIUM,,,
2025-06-09,01:30,CNY,PPI y/y,MEDIUM,,,
2025-06-10,06:00,GBP,Average Earnings Index 3m/y,MEDIUM,,,
2025-06-10,06:00,GBP,Claimant Count Change,MEDIUM,,,
2025-06-10,20:00,USD,President Trump Speaks,MEDIUM,,,
2025-06-11,12:30,USD,Core CPI m/m,HIGH,,,
2025-06-11,12:30,USD,CPI m/m,HIGH,,,
2025-06-11,12:30,USD,CPI y/y,HIGH,,,
2025-06-12,06:00,GBP,GDP m/m,HIGH,,,
2025-06-12,12:30,USD,Core PPI m/m,HIGH,,,
2025-06-12,12:30,USD,PPI m/m,HIGH,,,
2025-06-12,12:30,USD,Unemployment Claims,HIGH,,,
2025-06-13,08:31,CNY,New Loans,MEDIUM,,,
2025-06-13,14:00,USD,Prelim UoM Consumer Sentiment,HIGH,,,
2025-06-13,14:00,USD,Prelim UoM Inflation Expectations,HIGH,,,
2025-06-16,02:00,CNY,Industrial Production y/y,MEDIUM,,,
2025-06-16,02:00,CNY,Retail Sales y/y,MEDIUM,,,
2025-06-16,12:30,USD,Empire State Manufacturing Index,MEDIUM,,,
2025-06-17,03:30,JPY,BOJ Policy Rate,HIGH,,,
2025-06-17,03:30,JPY,Monetary Policy Statement,HIGH,,,
2025-06-17,06:30,JPY,BOJ Press Conference,HIGH,,,
2025-06-17,09:00,EUR,German ZEW Economic Sentiment,MEDIUM,,,
2025-06-17,12:30,USD,Core Retail Sales m/m,HIGH,,,
2025-06-17,12:30,USD,Retail Sales m/m,HIGH,,,
2025-06-18,06:00,GBP,CPI y/y,HIGH,,,
2025-06-18,12:30,USD,Unemployment Claims,HIGH,,,
2025-06-18,15:15,CAD,BOC Gov Macklem Speaks,HIGH,,,
2025-06-18,18:00,USD,Federal Funds Rate,HIGH,,,
2025-06-18,18:00,USD,FOMC Economic Projections,HIGH,,,
2025-06-18,18:00,USD,FOMC Statement,HIGH,,,
2025-06-18,18:30,USD,FOMC Press Conference,HIGH,,,
2025-06-18,22:45,NZD,GDP q/q,HIGH,,,
2025-06-19,01:30,AUD,Employment Change,HIGH,,,
2025-06-19,01:30,AUD,Unemployment Rate,HIGH,,,
2025-06-19,07:30,CHF,SNB Monetary Policy Assessment,HIGH,,,
2025-06-19,07:30,CHF,SNB Policy Rate,HIGH,,,
2025-06-19,08:00,CHF,SNB Press Conference,HIGH,,,
2025-06-19,11:00,GBP,Monetary Policy Summary,HIGH,,,
2025-06-19,11:00,GBP,MPC Official Bank Rate Votes,HIGH,,,
2025-06-19,11:00,GBP,Official Bank Rate,HIGH,,,
2025-06-20,01:00,CNY,1-y Loan Prime Rate,MEDIUM,,,
2025-06-20,01:00,CNY,5-y Loan Prime Rate,MEDIUM,,,
2025-06-20,06:00,GBP,Retail Sales m/m,HIGH,,,
2025-06-20,06:40,JPY,BOJ Gov Ueda Speaks,HIGH,,,
2025-06-20,12:30,CAD,Core Retail Sales m/m,MEDIUM,,,
2025-06-20,12:30,CAD,Retail Sales m/m,MEDIUM,,,
2025-06-20,12:30,USD,Philly Fed Manufacturing Index,MEDIUM,,,
2025-06-23,07:00,USD,FOMC Member Waller Speaks,MEDIUM,,,
2025-06-23,07:15,EUR,French Flash Manufacturing PMI,HIGH,,,
2025-06-23,07:15,EUR,French Flash Services PMI,HIGH,,,
2025-06-23,07:30,EUR,German Flash Manufacturing PMI,HIGH,,,
2025-06-23,07:30,EUR,German Flash Services PMI,HIGH,,,
2025-06-23,08:00,EUR,Flash Manufacturing PMI,MEDIUM,,,
2025-06-23,08:00,EUR,Flash Services PMI,MEDIUM,,,
2025-06-23,08:30,GBP,Flash Manufacturing PMI,HIGH,,,
2025-06-23,08:30,GBP,Flash Services PMI,HIGH,,,
2025-06-23,13:00,EUR,ECB President Lagarde Speaks,MEDIUM,,,
2025-06-23,13:45,USD,Flash Manufacturing PMI,HIGH,,,
2025-06-23,13:45,USD,Flash Services PMI,HIGH,,,
2025-06-23,14:00,USD,Existing Home Sales,MEDIUM,,,
2025-06-24,08:00,EUR,German ifo Business Climate,MEDIUM,,,
2025-06-24,08:00,GBP,BOE Gov Bailey Speaks,HIGH,,,
2025-06-24,12:30,CAD,CPI m/m,HIGH,,,
2025-06-24,12:30,CAD,Median CPI y/y,HIGH,,,
2025-06-24,12:30,CAD,Trimmed CPI y/y,HIGH,,,
2025-06-24,12:30,CAD,Common CPI y/y,MEDIUM,,,
2025-06-24,13:00,EUR,ECB President Lagarde Speaks,MEDIUM,,,
2025-06-24,13:59,USD,Richmond Manufacturing Index,MEDIUM,,,
2025-06-24,14:00,GBP,BOE Gov Bailey Speaks,HIGH,,,
2025-06-24,14:00,USD,Fed Chair Powell Testifies,HIGH,,,
2025-06-24,14:00,USD,CB Consumer Confidence,MEDIUM,,,
2025-06-25,01:30,AUD,CPI y/y,HIGH,,,
2025-06-25,14:00,USD,Fed Chair Powell Testifies,HIGH,,,
2025-06-25,14:00,USD,New Home Sales,MEDIUM,,,
2025-06-26,11:00,GBP,BOE Gov Bailey Speaks,HIGH,,,
2025-06-26,12:30,USD,Final GDP q/q,HIGH,,,
2025-06-26,12:30,USD,Unemployment Claims,HIGH,,,
2025-06-26,12:30,USD,Core Durable Goods Orders m/m,MEDIUM,,,
2025-06-26,12:30,USD,Durable Goods Orders m/m,MEDIUM,,,
2025-06-26,12:30,USD,Final GDP Price Index q/q,MEDIUM,,,
2025-06-26,14:00,USD,Pending Home Sales m/m,MEDIUM,,,
2025-06-26,18:30,EUR,ECB President Lagarde Speaks,MEDIUM,,,
2025-06-26,23:30,JPY,Tokyo Core CPI y/y,MEDIUM,,,
2025-06-27,07:00,EUR,Spanish Flash CPI y/y,MEDIUM,,,
2025-06-27,12:30,CAD,GDP m/m,HIGH,,,
2025-06-27,12:30,USD,Core PCE Price Index m/m,HIGH,,,
2025-06-27,14:00,USD,Revised UoM Consumer Sentiment,MEDIUM,,,
2025-06-30,01:30,CNY,Manufacturing PMI,HIGH,,,
2025-06-30,01:30,CNY,Non-Manufacturing PMI,MEDIUM,,,
2025-06-30,06:29,EUR,German Prelim CPI m/m,MEDIUM,,,
2025-06-30,19:00,EUR,ECB President Lagarde Speaks,MEDIUM,,,
2025-07-01,09:00,EUR,Core CPI Flash Estimate y/y,MEDIUM,,,
2025-07-01,09:00,EUR,CPI Flash Estimate y/y,MEDIUM,,,
2025-07-01,13:30,EUR,ECB President Lagarde Speaks,MEDIUM,,,
2025-07-01,13:30,GBP,BOE Gov Bailey Speaks,HIGH,,,
2025-07-01,13:30,JPY,BOJ Gov Ueda Speaks,HIGH,,,
2025-07-01,13:30,USD,Fed Chair Powell Speaks,HIGH,,,
2025-07-01,14:00,USD,ISM Manufacturing PMI,HIGH,,,
2025-07-01,14:00,USD,JOLTS Job Openings,HIGH,,,
2025-07-01,14:00,USD,ISM Manufacturing Prices,MEDIUM,,,
2025-07-02,01:30,AUD,Retail Sales m/m,MEDIUM,,,
2025-07-02,12:15,USD,ADP Non-Farm Employment Change,HIGH,,,
2025-07-02,14:15,EUR,ECB President Lagarde Speaks,MEDIUM,,,
2025-07-03,06:30,CHF,CPI m/m,HIGH,,,
2025-07-03,12:20,GBP,BOE Gov Bailey Speaks,HIGH,,,
2025-07-03,12:30,USD,Average Hourly Earnings m/m,HIGH,,,
2025-07-03,12:30,USD,Non-Farm Employment Change,HIGH,,,
2025-07-03,12:30,USD,Unemployment Rate,HIGH,,,
2025-07-03,12:30,USD,Unemployment Claims,MEDIUM,,,
2025-07-03,14:00,USD,ISM Services PMI,HIGH,,,
2025-07-04,18:00,EUR,ECB President Lagarde Speaks,MEDIUM,,,
2025-07-05,09:15,All,OPEC-JMMC Meetings,MEDIUM,,,
2025-07-05,15:45,GBP,BOE Gov Bailey Speaks,MEDIUM,,,
2025-07-08,04:30,AUD,Cash Rate,HIGH,,,
2025-07-08,04:30,AUD,RBA Rate Statement,HIGH,,,
2025-07-08,05:30,AUD,RBA Press Conference,HIGH,,,
2025-07-08,14:00,CAD,Ivey PMI,MEDIUM,,,
2025-07-09,01:30,CNY,CPI y/y,MEDIUM,,,
2025-07-09,01:30,CNY,PPI y/y,MEDIUM,,,
2025-07-09,02:00,NZD,Official Cash Rate,HIGH,,,
2025-07-09,02:00,NZD,RBNZ Rate Statement,HIGH,,,
2025-07-09,10:00,GBP,BOE Gov Bailey Speaks,HIGH,,,
2025-07-09,18:00,USD,FOMC Meeting Minutes,HIGH,,,
2025-07-10,12:30,USD,Unemployment Claims,HIGH,,,
2025-07-10,17:15,USD,FOMC Member Waller Speaks,MEDIUM,,,
2025-07-11,06:00,GBP,GDP m/m,HIGH,,,
2025-07-11,12:30,CAD,Employment Change,HIGH,,,
2025-07-11,12:30,CAD,Unemployment Rate,HIGH,,,
2025-07-14,07:03,CNY,New Loans,MEDIUM,,,
2025-07-15,02:00,CNY,GDP q/y,MEDIUM,,,
2025-07-15,02:00,CNY,Industrial Production y/y,MEDIUM,,,
2025-07-15,02:00,CNY,Retail Sales y/y,MEDIUM,,,
2025-07-15,09:00,EUR,German ZEW Economic Sentiment,MEDIUM,,,
2025-07-15,12:30,CAD,CPI m/m,HIGH,,,
2025-07-15,12:30,CAD,Median CPI y/y,HIGH,,,
2025-07-15,12:30,CAD,Trimmed CPI y/y,HIGH,,,
2025-07-15,12:30,CAD,Common CPI y/y,MEDIUM,,,
2025-07-15,12:30,USD,Core CPI m/m,HIGH,,,
2025-07-15,12:30,USD,CPI m/m,HIGH,,,
2025-07-15,12:30,USD,CPI y/y,HIGH,,,
2025-07-15,12:30,USD,Empire State Manufacturing Index,MEDIUM,,,
2025-07-15,20:00,GBP,BOE Gov Bailey Speaks,HIGH,,,
2025-07-16,06:00,GBP,CPI y/y,HIGH,,,
2025-07-16,12:30,USD,Core PPI m/m,HIGH,,,
2025-07-16,12:30,USD,PPI m/m,HIGH,,,
2025-07-17,01:30,AUD,Employment Change,HIGH,,,
2025-07-17,01:30,AUD,Unemployment Rate,HIGH,,,
2025-07-17,06:00,GBP,Average Earnings Index 3m/y,MEDIUM,,,
2025-07-17,06:00,GBP,Claimant Count Change,MEDIUM,,,
2025-07-17,12:30,USD,Core Retail Sales m/m,HIGH,,,
2025-07-17,12:30,USD,Retail Sales m/m,HIGH,,,
2025-07-17,12:30,USD,Unemployment Claims,HIGH,,,
2025-07-17,12:30,USD,Philly Fed Manufacturing Index,MEDIUM,,,
2025-07-17,22:30,USD,FOMC Member Waller Speaks,MEDIUM,,,
2025-07-18,14:00,USD,Prelim UoM Consumer Sentiment,MEDIUM,,,
2025-07-18,14:00,USD,Prelim UoM Inflation Expectations,MEDIUM,,,
2025-07-20,07:00,JPY,Upper House Elections,HIGH,,,
2025-07-20,22:45,NZD,CPI q/q,HIGH,,,
2025-07-21,01:00,CNY,1-y Loan Prime Rate,MEDIUM,,,
2025-07-21,01:00,CNY,5-y Loan Prime Rate,MEDIUM,,,
2025-07-22,01:30,AUD,Monetary Policy Meeting Minutes,MEDIUM,,,
2025-07-22,09:15,GBP,BOE Gov Bailey Speaks,HIGH,,,
2025-07-22,12:30,USD,Fed Chair Powell Speaks,MEDIUM,,,
2025-07-22,13:59,USD,Richmond Manufacturing Index,MEDIUM,,,
2025-07-23,14:00,USD,Existing Home Sales,MEDIUM,,,
2025-07-23,21:00,USD,President Trump Speaks,MEDIUM,,,
2025-07-24,03:05,AUD,RBA Gov Bullock Speaks,HIGH,,,
2025-07-24,07:15,EUR,French Flash Manufacturing PMI,HIGH,,,
2025-07-24,07:15,EUR,French Flash Services PMI,HIGH,,,
2025-07-24,07:30,EUR,German Flash Manufacturing PMI,HIGH,,,
2025-07-24,07:30,EUR,German Flash Services PMI,HIGH,,,
2025-07-24,08:00,EUR,Flash Manufacturing PMI,MEDIUM,,,
2025-07-24,08:00,EUR,Flash Services PMI,MEDIUM,,,
